,R,Q
424,0.7222277767361951,3
6852,7.913535913476753,1
13239,7.452502454676523,1
23690,5.3043081356758375,3
5594,9.74537775427615,1
25506,5.144273311552964,3
11229,5.314995707371031,2
6009,10.345242995573212,2
12114,14.36015703517548,3
28006,7.546019928488699,3
28048,4.39445492972323,3
8089,10.306547193619252,3
437,2.741142061582159,3
15412,7.656324802798691,3
28098,1.8453037180826983,3
4203,10.59593674958378,3
19627,3.226739708096901,3
4306,3.319846454044667,2
2867,3.702897871174068,3
13570,5.488716555025447,3
25730,3.0954857239091953,3
9573,4.590525188333995,3
26919,5.4478064440491005,1
29019,3.847369637458532,1
16660,8.731935611874956,0
16618,6.1342506499768845,3
29948,7.363788040191336,3
28920,2.1625327291596195,3
19364,4.659754054205403,3
14112,4.446078569845729,1
18132,4.234713851628387,1
22822,1.6013131804124463,1
27709,3.436063918741637,3
6873,3.2593954522659896,3
6301,2.7017772234227784,2
24795,1.924854122348273,3
2999,9.512049118408878,3
12657,9.809425496536313,3
13130,5.919469515588329,3
11183,2.965432718514811,3
15533,8.035558237143684,1
25494,3.991619954817132,2
22803,3.3921066736476186,3
1755,8.647984646976992,3
6551,6.449354670939767,2
15643,4.505876580498423,3
22465,9.545304264408443,3
12131,11.350761036571313,3
14867,4.017776968300381,1
19084,4.606342815532652,3
22553,8.48798991748451,3
22932,5.0116893703208945,1
484,3.212529667257148,1
26094,8.400342466748752,2
13567,3.2682199006509247,3
9214,5.1915852108262595,1
29015,7.138917225091905,1
14753,8.061125877450152,1
13813,3.5969816812716395,1
26737,0.8390077470990688,1
5623,2.0701265189656657,3
1053,3.0385110679269074,3
18198,4.151888126626683,3
7486,10.900909471301208,3
25387,4.668407045162529,3
16002,6.721344449535401,3
6933,4.102570345958138,2
2135,4.280791802234165,1
29970,1.273354077328366,3
11866,7.064796781233223,3
23357,5.627509441582241,3
14554,10.182927323246043,1
27860,9.716118120510005,0
1316,1.9789920810057828,3
27837,15.205177592610568,1
3727,8.848616794556012,1
4537,9.441475430011085,1
12030,6.662783250553069,1
5089,4.947884284278092,1
19328,2.6343464790299644,3
10380,5.18777524551232,3
27190,8.195167840704013,3
4770,1.3026964289314558,0
19433,3.519219967409363,1
23609,2.7521728874036198,3
8833,5.066988110614934,3
17397,13.151115547948713,2
24429,1.8230993584433046,1
5739,4.468441901060759,3
23587,1.6886140453577874,1
15373,4.097735119170993,3
28762,6.219588039898159,3
7258,1.053906655095358,3
1384,5.098974910290791,3
5126,8.953609372820944,1
18218,4.007262354799419,3
26077,2.5449943523947205,3
18403,6.2148519508953886,0
6411,12.443917307494022,1
29438,7.904443979602812,3
6219,4.919882124205639,3
17493,2.643606679730708,3
16159,7.772519166188145,1
27160,17.915742477502974,3
26395,2.423348010752932,3
29467,7.0363385307481545,2
1021,4.508677718077764,2
10089,3.231195613248283,1
10927,0.7100689089878507,3
20332,4.508330589239799,3
6361,29.021273097050738,2
3804,15.759675210664229,1
15920,7.589041181108998,3
19672,3.205980216608613,2
1947,14.336077011268758,2
6089,4.892271309564499,3
4682,3.907244681466892,1
18513,0.565398028992134,1
1135,3.276489004794298,0
10735,1.0783506717804814,2
29374,3.9252132759766347,3
14594,1.2939405518497102,3
10306,1.936412888513925,2
13329,1.3693978018365494,0
26277,2.4846065898937653,3
16452,14.132239502127806,0
13791,6.423893977470595,2
5624,2.4558415272772827,2
21058,3.386826789062651,3
28513,0.6988353323357187,0
15225,14.447908086794891,3
29690,1.9293523544233908,3
12720,2.6260947276616187,3
7127,6.365944947194696,1
2436,0.3898882948414575,1
10846,3.316034647748668,2
17380,9.006643001296615,3
8345,5.1125656142510785,3
22143,8.511486191939282,1
10295,10.759994307279712,3
3330,9.13982795015827,2
8202,1.2521946169186318,3
25359,3.807536546350194,3
4460,9.045053876024744,3
20340,8.054408018215245,3
6693,5.941773404712263,1
11502,4.0180567576804265,0
7191,3.460443055891318,3
10676,3.4131442361574145,0
5764,2.9818339899814763,3
17207,4.218836596739312,3
22444,6.972805466580903,2
5916,19.10201792373993,3
28377,12.478757035170037,3
1940,6.8799553646292,3
15118,7.574148630730505,3
20933,6.799139253963037,3
8485,5.445185013459767,3
24724,3.425684506038284,3
15832,2.725157037922024,0
25016,4.4024084787221085,3
29048,2.0644004934886313,3
5698,2.160711927668323,1
3759,13.896904208593343,2
22235,7.455954482613657,2
16973,2.2867759016817377,0
7498,5.337855899604226,0
14341,2.308226828507797,2
25160,1.365540757647473,3
4855,6.312244139235073,3
18876,4.806530248104816,1
27034,0.9998663768943767,2
21626,4.8548655842794695,3
6733,1.4603838975944643,3
26046,2.0007449050126622,3
11529,6.2397184923417655,1
3474,9.475801385236487,3
16624,3.8283993738589093,2
8809,2.1115348976868225,2
29696,7.463250584660952,3
29573,9.178396411833939,2
4846,9.344645070221965,3
7662,6.727235167479588,3
10441,4.051822638353924,3
22393,5.661656495298116,3
26418,9.045392167825838,1
24310,0.3857754547461849,0
6141,3.70666361391517,3
20385,5.290325727700074,2
29002,1.7258749878734339,3
3110,15.024846005134233,2
22466,2.965030500266264,3
16281,5.636175128161426,2
24857,4.946803425998455,3
13248,3.080966762643432,1
12375,8.711462875193623,2
3674,2.8296074158986624,2
22552,9.403262899986236,0
5662,4.018283714530595,3
13377,5.137013469823357,3
21239,3.4308715488825987,1
26244,4.129717602107289,0
2292,5.340975995302543,3
25342,4.849442343672086,1
18133,4.11889208364115,1
3537,2.463541650922113,3
5179,8.313153446181941,3
23401,13.446227824639573,3
7927,5.124111514321006,2
2409,0.832602542699771,2
5946,3.6350435194841957,2
11008,3.216536211593901,1
7612,8.263411062412027,2
6285,3.422990937100094,3
8980,1.087774672363584,3
28460,2.69141217351223,3
29763,9.854669326787068,3
7160,8.97074902699401,1
8086,2.340039979126476,3
1475,2.860463065237855,3
20056,8.609320360569448,1
21554,3.4481450122540176,3
23899,0.8484339235253899,1
6427,10.619433943363104,2
16208,10.26950259053464,2
18212,8.58422354750861,3
7480,3.380065551903237,3
15766,3.656407123136319,2
13718,4.497099343365186,3
26001,4.817875601938316,2
8633,3.7455187739669604,2
17747,5.261099665968726,3
19454,11.897871983297055,3
5676,4.100905683266324,0
24074,8.25343685687355,1
12816,2.6255543242749297,0
20351,3.2350306402466362,3
23208,14.277283483945414,3
11759,3.1216740853012155,2
9183,6.9899690204916265,0
1472,1.2928865522263746,3
22194,4.079970506106972,1
21495,3.427778981793945,3
29259,3.5030274157416166,3
25563,1.4851083264915197,3
8839,5.271317633306668,2
9529,6.607139447445139,3
1785,11.569245152943026,2
18034,5.379332414293515,3
7736,14.123991202140067,3
6987,1.446711855601308,2
4524,7.9189809869217065,0
26385,4.073346971470615,2
6621,4.121178596343446,3
21336,4.3364050412219495,1
15828,2.482051236279635,3
16305,3.387315898340635,1
9841,5.756213699548811,2
4317,3.458239378972246,3
26810,2.7583684592037336,1
17444,8.148179957321576,3
10879,5.269719686945543,1
25907,7.0559310590460775,3
212,4.590491802003249,3
355,8.370521375909656,3
18615,11.057706215294864,2
26572,4.862827552903861,3
12437,1.5715945681376078,3
22665,9.378020850620528,3
10243,5.648197472488892,3
15901,16.182708845560477,0
28589,7.68250792129102,3
27049,5.8952972947835915,3
12800,1.9017501547431204,3
1396,7.108083819762374,3
2789,0.5006823309551555,1
19952,6.283624981069363,3
23594,5.793014040321875,3
2127,8.942581586602104,2
14124,4.339206098506135,1
26255,5.076428370477615,2
27946,13.3577544019433,3
26977,7.689894276900232,2
15741,6.130678848582493,3
28708,2.6994075730386378,0
2911,8.361623531035608,1
12257,5.022191175591357,2
11510,5.331638631237408,3
27331,2.6993018045160087,3
11246,4.432160408479873,1
25286,7.746299999096769,3
28964,1.8331059673572883,2
26940,3.4317070988223106,3
10709,3.549503005728477,2
10559,1.153167378767228,2
25616,0.8198382895132874,3
18848,4.21829951558473,3
1089,11.652800641285406,3
11676,4.046635930795833,3
16235,11.321409465609086,2
3925,4.443547491023836,3
28171,3.3593435307800066,2
24954,11.57265711512296,3
27240,3.653295765545585,3
18407,7.715522041666359,3
3865,3.9328168878284155,1
28442,0.6459084311154876,3
17639,1.6605373836178403,1
23469,2.9528926332014716,3
17807,8.323069467937474,3
7072,3.509399899628984,0
10731,7.533058629386141,1
20252,7.937593521235347,3
4426,13.364511329639537,2
9232,5.512715082706907,1
17867,14.189786223755993,1
10444,2.631845803182357,3
496,6.410426901963879,3
19588,1.2644735688590645,3
5081,3.3276509226346156,2
5620,7.001523590757759,2
4363,1.5415389611232406,3
10930,6.042322937261542,1
5844,0.5174904394050217,3
14010,2.802109638818697,0
7068,7.613511508042869,3
2131,1.8209915467215576,2
15823,5.021825752972129,3
2058,7.181824243602168,3
10839,6.6765253348707585,3
24416,0.6419354245673139,2
12275,6.359993507936357,1
24731,2.001551449544765,3
5746,9.61988654955163,2
18597,2.885203460925383,3
13436,7.835506228519099,2
12926,5.096044871788884,3
156,8.640208496882332,2
6013,7.728745424846429,0
16520,0.8831092158890309,2
12179,3.6333173861391246,3
22026,1.2406746343472848,2
9252,0.3816183990069648,3
22517,2.937634955073872,3
23573,3.189740650431413,0
23605,1.1367146430849377,1
19689,9.941320413202831,0
14226,16.1125067284269,2
27997,4.812664102211857,1
14224,9.037136282675934,2
24702,6.426248599933608,3
29604,2.4301029344964418,3
28612,12.125177780386938,3
24229,14.211108421324518,1
4227,6.409833928201332,3
3809,2.6971837316042016,2
24285,3.126151373026408,3
4513,7.723329826557589,0
22675,3.1723095885744588,1
25957,3.739583494290309,3
3208,11.085382236073144,1
22363,0.19172533100722622,1
3044,1.3302595904535122,2
27043,4.286085188427476,2
9225,3.1607365471532747,1
4654,2.9494486254207306,2
27355,2.4314403179539106,3
15561,8.461688535574005,2
6025,8.53696336570546,3
2470,8.5398235149885,3
21681,1.32621415060677,3
20971,1.7390317613397712,3
23316,8.79457203793894,3
6840,6.660662617180174,3
5113,8.241576684323682,2
5186,2.2448937088241037,3
11455,4.602483071853624,1
6741,7.095023313572476,3
28312,2.4727021995712963,3
24071,4.0010919660584,3
17499,19.35260320948329,3
20778,8.569690079359624,3
4696,3.464665441089771,3
937,9.013474273363114,3
17293,8.580428407549961,3
7623,12.739581608208855,3
12092,5.549477298612516,0
16075,8.191429869238473,3
6295,10.284107834223295,1
958,16.557981147000387,3
18545,3.0949756986069827,3
28019,12.001221723045722,2
12876,8.20119289970594,2
15230,5.662459603388491,2
19085,2.07745376560834,3
4687,3.50563569919077,1
5564,8.006264703999133,3
26757,3.5329251193067126,2
27035,7.21679873540903,3
146,9.158436895041234,0
22498,2.512787085825814,2
460,11.610877180635793,2
9090,3.4232282546247332,3
23702,9.029236603247146,3
9119,6.156176623057645,1
18508,7.095679516624202,3
14097,1.4735193519245877,1
9289,3.643687174403617,3
2522,1.5904454810962636,1
9546,6.673700036214276,2
12839,8.403063660896914,0
23624,11.520838179337845,3
28298,0.8614729037344486,3
3215,8.145394106478335,3
17603,3.5885167390971042,3
6521,5.117146270366718,2
866,3.2076185254166614,3
23814,1.8909530462259108,2
15210,4.457523863550756,2
19017,1.8295813792873619,3
433,5.750575114116373,3
25966,1.1943086235248277,0
15767,1.687510797435516,3
3507,4.387510126734464,0
14003,6.394985972719887,3
13264,3.373086656726378,3
25897,5.6059261825965745,3
11100,1.4699449769577655,3
24757,8.773569375637937,1
21100,0.6845318085915552,3
22852,1.0961622914664855,3
3758,13.643843782669377,3
12630,1.5965747133586985,3
7341,6.587260082357768,3
2838,6.680036453883266,1
22961,10.163415986398553,2
11227,0.7688254636570422,1
23068,1.0800275664326784,1
20427,2.798427720241155,3
23103,5.060521028907181,3
1639,2.1517657797153187,3
7007,4.979167150591902,3
14121,7.306650195267349,3
29545,17.102779321240206,2
20047,6.678187159224358,3
6208,0.6001255101971288,1
4258,1.2527715212058872,3
19067,1.2372733545227446,2
23635,8.50295121231595,2
29414,2.0439393915459236,0
18691,4.010127745912264,3
325,3.540340625452612,1
27871,5.203156049178453,3
15281,0.8360843642224474,3
24314,2.025036303727088,3
14013,6.97047335359342,3
9936,6.8510463959794805,2
2410,3.1693385091895747,2
20967,4.653853310807668,3
16536,8.600558896263099,3
27557,0.6815455144229556,3
21934,3.836343539168326,2
17912,4.072358731174777,0
5808,9.287427004127334,0
28080,18.706013487031903,3
4919,7.842061447175631,3
2577,7.97576260341483,3
27799,1.9967368662877465,3
17125,8.680818086342232,3
23030,3.6620357452548404,3
23036,4.904398099329908,3
858,4.17312602772904,2
6333,11.763058947059616,3
19545,6.412602295767416,2
25013,18.15941367467982,3
29734,1.3375628164586324,2
12719,3.0233059513383145,3
4616,11.523528506318614,3
18583,3.3504329814544818,1
8914,1.4041550985271183,2
3730,3.6268604157113975,2
28401,3.9142681811327558,3
21739,17.572852500540456,3
6114,6.727154808707047,1
23419,0.9852979164506432,3
1193,2.428707406415172,1
14561,5.386912072145856,3
639,4.780146820799024,0
29899,4.293092791506374,1
23087,12.8673415747688,3
10830,9.171775685744716,3
19671,10.31041158061033,3
26319,6.889815463992896,2
22193,3.644759468357872,3
26985,3.0228811040883397,2
17174,6.432047552078848,3
4177,1.302876397538066,3
11288,3.504433739348869,2
26253,3.878466563853507,1
8099,8.055599207328825,3
23353,10.552243272305716,3
14615,2.4855307015126376,1
25432,5.130888578283324,1
4490,4.903077742490443,3
22415,3.495146064134736,3
23150,8.922843560355046,3
3906,2.178636339307038,2
12069,8.560618189645034,1
2915,1.5305983663781548,1
12324,1.418565969060636,3
23726,7.3998064401656745,3
24268,8.252902771159404,1
3716,6.1859221935630835,3
15845,3.1998309275228456,3
24564,6.499292656793822,3
12124,14.223523783564396,3
12783,3.9906146236758895,3
5983,1.3729529758080714,3
2985,1.2842760185055984,1
11136,9.591880543201244,2
23194,11.137624633188548,3
2294,7.329072428501705,1
19566,5.788942815234459,3
1954,8.117455860743137,1
10462,7.269778906653441,2
11936,2.0673658565155666,1
5964,2.1648329506749437,2
27971,12.570575700426241,1
15430,5.752730795737204,3
7701,2.3900475731709516,2
3437,4.876031030500862,0
28550,9.881186739589474,3
12542,7.133296675069602,3
25042,9.931918245868243,1
16608,1.4621636372763172,3
6142,8.593131034747081,1
9904,4.154634830174512,3
7158,1.3069940324975482,3
7271,4.283605929983722,3
26679,1.9638583976019794,3
19336,1.9445773458317248,3
13586,5.050299552811835,3
28776,3.2657323919458583,3
29405,21.221073217928947,3
6487,7.171533564592797,0
10853,9.708019137886344,1
18336,4.155592111128523,1
20618,12.438065016689482,1
22760,7.198923628610796,3
17564,2.8113390548221076,3
12208,15.530111208480449,3
22442,0.5059782779719809,3
19287,10.28105756341249,3
13297,1.6025757512921754,3
27397,3.6111079456028907,3
12730,3.054572800134297,3
5357,11.705244590175116,3
19384,1.1319039580536963,3
9370,8.302621603500084,3
9747,12.781250814921057,0
25064,11.624448016916805,1
7875,17.375638344164663,3
1285,6.032969394525466,3
5820,7.5049168097349686,3
17501,4.616978195864469,2
26055,7.483651773461482,3
4483,6.170034513374944,3
11962,3.907186677915078,2
10694,4.085717952059128,1
26353,1.3760142411101262,1
8606,5.563274000586593,3
23691,4.053082916987687,2
4801,7.5311342089155815,2
15392,2.768567069305697,3
28168,3.077134274858822,1
360,2.0631846351443084,2
20189,1.7214965125632429,2
16413,4.024103269259627,3
7962,4.158106364249952,1
24542,3.10305437992546,3
6380,5.502016417830729,1
4858,6.1091177762559346,3
20817,12.125858052060337,3
5128,16.76215779512139,1
1172,3.8322019373783234,3
19453,14.600231661986559,3
3826,1.774171529808005,1
18559,8.350501214742462,3
5217,12.861343474243064,3
3435,1.6498563818183598,3
26789,2.1483418400461165,1
20149,2.630473794125822,3
9336,10.917200249080313,3
16820,6.603148446213693,3
11050,4.166831474039242,3
17488,11.363889762338092,0
11605,4.240294917242311,3
13149,10.59937911908676,2
27273,5.766632688593591,1
18042,4.024030760838155,2
148,2.872504845972503,3
4865,8.265785331541256,1
21094,5.078312950477444,2
11767,11.262069090919363,2
10729,6.6971399641828,3
14511,5.559178665087894,3
29978,5.489834991509117,3
21091,7.054858727949654,1
25820,4.490258182611612,3
9337,5.6968454248114275,2
1529,13.901663169598473,3
7100,15.916511970519426,3
24323,3.0261140025608144,2
3402,5.576313819549526,1
5155,6.294983614371334,3
3649,4.772500209218782,3
17393,3.842404082167952,3
16726,6.5522975407076025,3
15877,2.4515102742628203,3
18719,5.326319484389639,2
1366,3.073128026956198,1
2812,2.7142285308929837,1
26194,5.245988184282767,2
6404,0.576300229982419,1
9383,7.163993586590129,0
26796,5.078085116634604,2
1673,1.122152066861841,1
26565,3.3538110804715684,3
6085,3.04029361696533,2
21026,10.839000283008081,3
1400,4.161753293806239,1
2486,8.179273444070535,3
23354,11.95982045619793,3
27968,10.964018686889993,2
17450,7.655423324020174,3
3489,5.112277364263518,3
12271,10.951436860842449,2
7334,3.34231199997474,3
10818,5.471191421093057,0
21929,3.4109804642879413,2
14629,3.5106083110506674,3
19860,6.015834424902299,2
28783,6.808087450531744,3
719,5.5691958917064746,3
9194,1.975958724708177,2
23641,7.072996537010711,3
8471,8.648316464151803,3
12595,10.657643144262622,3
29148,1.8213069877593524,3
11002,3.726239007569654,1
26031,9.683329559499118,3
18699,11.78965940932072,1
20298,2.9839211514183983,3
4473,2.287091599280538,2
21303,9.545431406539262,3
16468,8.466063390083546,2
8244,2.1277180323016838,3
5356,6.656788195474776,3
29851,15.60421725519769,2
15457,12.334145325596504,3
23614,12.256586496915002,3
26534,1.2422222085292125,3
6739,2.5391461703049747,3
13990,13.355438467996699,3
1742,4.583525048784622,3
11424,3.8271778494957807,3
26216,4.629560534313095,2
3484,9.708672927606832,3
26688,4.884913830116246,2
14310,10.672529427722605,3
7775,0.6071683333852176,1
6058,4.3356198562945,3
18556,4.5019159392223145,2
24519,6.02207250481055,1
9775,16.529792006408094,0
2903,1.7688132557596523,3
17294,4.42872256449308,3
20908,8.67365533627527,2
18453,2.859332198645752,3
7985,3.3380881173686214,1
26162,4.062393755954995,1
6738,4.218685916970326,3
12976,8.0628893380632,1
15062,2.917125870136185,3
2995,2.7249474152536357,2
16816,3.760080796475221,1
9776,11.030053565282374,3
21013,6.261874267546563,3
19513,1.5794177613320384,2
4927,5.750536467967525,3
11092,5.00741242927836,3
139,5.178583915190566,3
14414,6.897871738258466,1
28397,2.495889664759418,3
21482,2.1793337746493355,1
26315,10.023965135406383,3
17307,5.70539344949099,3
14059,3.6822246743222995,3
14357,1.9247555162644296,3
26401,6.685903078441354,3
1577,6.234566148073239,0
4198,5.657382667463104,2
28411,1.843051986773932,1
3005,5.426198635611008,2
2384,3.80652417809301,1
27315,1.3563373626300514,1
1297,8.062980679245358,3
14704,1.2922804325310628,1
7555,3.184447639806947,3
24270,1.067278221783126,3
3224,8.898848464411902,1
25892,5.055732557055639,2
7077,2.440999320263142,2
10517,0.8344117774969975,3
4254,2.7129904653201993,3
8972,6.514771167255442,3
6190,8.297393186538326,3
21063,2.540590929679301,3
17667,2.954420786062787,1
16999,5.521706367432773,3
2664,4.76126811665819,3
11150,9.063829950115915,3
7123,2.5012736007824343,0
776,10.205721558122006,0
26437,5.702968406557754,3
11332,13.824233489570883,3
686,2.767875131173729,1
15273,6.794591341389639,3
17945,7.4953763244568545,3
1541,2.6300791923791644,3
25565,3.9624169516287475,1
18808,7.026514773208339,1
1253,4.30272423049357,3
26614,6.249743257639539,1
21493,2.6870777477663337,2
3533,2.8423079230108925,3
1096,4.273992630822672,2
6096,1.919748275105698,3
14882,1.740212388408897,3
1830,10.340084980838636,3
8180,3.992188223797952,1
17343,7.940420647994199,3
22153,7.074136367531599,3
28473,3.670516522237251,3
4406,19.371001892909916,1
26374,2.6633674839752994,0
24911,9.724928123874696,3
14416,5.905808498005721,3
23038,14.562617487689796,3
11654,16.749351529302693,3
28625,1.5345207347542904,2
26978,8.84555417056566,2
19194,10.27547735141369,3
7924,5.568205652475341,2
20321,21.17448441778151,1
2692,12.334172828917554,3
11141,3.3078509683355555,2
6911,10.820588035514708,3
18472,11.703433145006585,3
637,7.175950185608967,0
1483,2.7577911190489237,1
3510,25.344008236963273,3
22036,2.5542189273557416,0
25559,6.963927927653833,3
550,8.279320660970638,2
12766,4.515018555358211,2
27989,5.262235323935608,1
13518,4.574204545680848,0
15590,11.670201738451649,3
25928,1.6395259805554794,3
22073,2.662692818793073,1
29534,3.5523795673780763,3
11550,3.235403055058584,3
12784,8.721826624402931,3
10041,3.016633186601297,3
25574,21.438811251472362,1
10801,2.7177961469793432,3
11619,14.597523709595787,1
3517,8.140296796736537,3
10897,3.0489693078860727,3
27414,7.573133856388055,3
15743,12.660947197067522,1
14051,11.120264794338336,0
1517,3.3461029509316766,1
15161,2.7351377774941654,3
18087,4.157238028125279,3
15202,2.6992545138410255,3
515,6.568098383081496,1
7367,11.020354650912534,2
1013,6.1075742506325135,1
27318,13.013163455419733,2
2057,0.7819079804465499,0
15175,8.51532201558323,3
11302,7.8328811325923695,3
10365,6.410887851207562,1
2139,14.528051099701987,2
7760,3.8844689962378935,3
19676,4.089123316050807,2
27207,14.627034728174541,1
21206,5.147779644057363,3
5436,3.26417167443707,3
13022,8.65784828915877,1
17222,0.6813012014187081,2
5666,6.458434544708954,1
28759,14.15903929585432,3
25895,19.113910174819047,3
21625,3.1766228884761745,0
26464,1.9561962767782965,2
13841,5.450506531289816,3
26824,3.161372794359743,0
18491,14.087046315386413,3
6650,0.6448891379761282,1
1222,2.8494071290207073,1
11494,4.079298309135951,0
7675,3.3116789716391843,2
8858,3.0580570910322886,3
23149,9.77442369161686,2
13007,5.255287462535466,1
23547,5.167249433774982,3
2488,8.004651211758546,1
17205,2.916213154484618,3
2187,5.757295259271627,3
243,13.734873477934872,1
7215,1.9937726686794028,3
16074,1.970415256911425,1
11580,2.008613027153112,3
13092,10.005297448293495,2
17005,9.452636942633958,2
28032,2.812891785744589,2
18458,11.240395922209144,3
19844,3.030752194249741,3
13910,4.305228569578496,3
26681,9.854662250314139,3
11941,8.208821130754185,1
21128,2.8944946120764934,3
7959,7.4720778975964155,3
13927,8.997822604791413,1
17677,9.977158728776896,2
6723,5.235423784011745,1
27807,11.938094903254118,3
22678,18.052772439231305,3
25825,9.524870854539648,0
22427,11.423190278301819,0
24455,0.34424674214856416,3
23328,3.0413042477761816,3
28803,15.560565462323352,0
27187,10.21873293748298,1
19869,8.27516860698036,2
14993,2.7910416651112393,3
12773,6.907348852876812,3
23858,7.1916260456288175,3
19659,3.9659512003010526,3
2396,10.113793051615863,3
4717,0.30135462968979254,1
12604,6.886094932091364,3
1708,4.314208692876402,3
16985,5.9391336896039615,3
19792,7.805713725886639,1
4677,7.373752177624976,1
8221,13.763842323693307,3
27591,1.44219044432117,2
3160,9.106251085013655,2
22802,4.649000973631525,3
26188,1.022342780873177,1
5301,5.739250262095311,1
6531,4.675179557445863,2
15438,0.4704493782764703,3
25824,4.690933094974763,2
27116,3.2081601313365,1
19274,0.49838364799454116,3
25967,4.202201705742248,3
27681,10.707582667674721,2
9218,5.838502752521146,3
14591,8.717609925652868,0
14919,5.0610355338901325,2
22013,4.731231687749448,2
12649,3.983373978716164,3
3134,8.197841156770693,0
6034,4.740648582234246,3
10418,2.3078226422184294,3
14405,1.0891040663188478,3
17098,4.685798273586602,3
3673,2.369370527269494,2
20883,3.817525381730359,0
4153,1.8837593685728629,0
8772,13.465044261499116,3
8804,5.5597774746366415,2
21792,1.0915890078681263,3
528,2.749076871353737,3
13624,1.8412698164704024,2
9610,9.424829928869164,3
20325,3.9107960546075895,3
9715,8.022803852512837,1
19447,1.5266550329997073,3
1075,2.21762242404725,3
2540,4.000266480719152,1
29833,2.684591983331327,3
10364,10.55850812317463,3
16693,3.6148533857124345,3
1162,3.441996716204546,3
12513,8.82070158930329,3
9683,3.706310568312851,2
1271,1.7399828567624458,3
5465,6.5147672420931455,2
15756,1.9662413098972058,3
986,8.11172389363252,3
5432,6.858774420262036,3
18694,5.463769727880169,1
16354,4.87215817558365,1
19256,9.735864075692778,2
1407,2.2019002929282414,3
24818,1.0060713285177405,3
3757,2.9975795998058454,3
11454,3.6058673334098157,3
14607,5.435568476383769,0
3139,25.854437098563654,3
27580,7.70384531912392,3
445,7.8096653374104585,1
24766,2.0961496253702965,3
11622,12.842347873261268,2
16233,0.6951777193436385,0
28743,3.6442379844369945,3
19323,5.9485271120668255,3
29979,1.3706848841365384,3
12989,10.435963300986018,2
17354,13.501174000956876,1
4274,12.012532823732897,1
15148,4.749579869453257,1
25943,8.548228587161066,1
15671,1.3173599897207846,2
29735,3.308606001598015,3
13233,4.388753888352683,2
25801,5.02938284604075,3
28548,9.384111178520413,3
10725,3.560132183606231,1
27620,2.4795783442581674,3
18392,7.889307478175975,3
1072,0.5844607159401242,1
20442,14.09290262608266,3
15792,2.3054211033729026,3
26173,6.870357329956034,3
15776,8.48995141207439,1
21125,11.695091578811052,1
29091,9.509199304444424,1
3575,5.1469432403855,3
22432,3.4798600793744425,3
18129,7.535088855724961,2
4051,3.4478746883524387,2
12162,2.033550134768741,3
15287,8.797071434813418,3
22198,13.630087053472465,1
11038,7.131831972449461,3
17547,1.507500209881522,2
22965,1.5413744389449686,3
9906,9.782836605263903,1
22868,1.371504806996622,0
1822,12.751848208696245,1
17279,11.91256574564896,2
9325,3.7959792860868116,3
20242,6.578433776900912,3
1881,19.96542567573401,1
1482,1.584425814755566,1
6672,3.542991939119518,3
13334,5.0153611657292965,3
12557,9.670736806372085,1
16814,0.7828900212854015,3
7693,3.6569979155772527,2
6449,14.645563259056452,2
4462,23.741411201619865,3
20407,2.8509229390386337,3
12669,13.726722859977876,1
12287,0.7997171710293792,3
21828,5.018752170768365,2
4259,6.586580685385348,3
2943,5.891871937391696,3
28516,4.834406930131554,1
6769,1.1803994384788945,3
8174,7.723191139900981,0
4497,4.471000923428803,3
3579,4.113181390318106,3
25489,3.6409550743366834,1
13593,4.983177285970685,3
26221,3.7866460302078986,1
19688,15.65230487574858,3
1016,5.5903473174504335,0
14200,0.6537736765443516,0
24371,7.569681468787792,1
20571,1.5961126639235113,2
23335,0.9733835320457662,1
14610,7.136234167986196,2
19251,4.12445296634303,1
29709,3.3780215478937157,3
1579,5.887436519771249,2
10880,5.85944851631565,2
20306,8.917909712738401,3
16874,4.756934676398816,2
506,16.104629666420106,3
10082,16.037545986873255,3
6881,3.0353830626992915,3
21780,9.025352361670059,1
25525,6.849395611103812,3
18963,4.261176262085893,3
20355,8.899930134299815,3
24439,1.4551806974002586,3
8431,1.0808511557061746,2
25949,4.632149495358778,3
402,3.2364490828530332,3
11325,2.2120543022412495,2
15984,5.735654926358728,3
12508,3.6030074099096323,0
12210,5.823598367680768,2
17826,4.103563254803735,3
26290,1.7055822908465423,3
27996,5.660168315244007,2
43,2.8945338692766516,3
21033,1.6007104569313695,3
12943,9.011880452801298,3
12444,3.848819679138902,2
23074,1.4512484350452515,3
26302,3.606522138264653,2
27436,4.558195734147457,0
20897,7.192730659542932,3
8362,10.238804931625271,3
23658,5.887337215979512,3
28015,5.9003241913604825,3
1184,8.084941212821501,1
5857,5.359099445765954,0
5776,5.005982148102957,3
29520,13.623094451000808,2
25075,4.5340017834472945,1
26541,9.187450955319267,3
9552,3.91664279150855,3
15862,5.906618249254031,3
10730,11.817841120668445,3
22715,7.628567054659685,3
5984,8.995342342929675,1
29519,3.367838986410285,3
29972,6.976691035279076,3
6356,7.4729570026344,3
29707,5.206071696763242,3
6413,0.6070077984596708,1
29572,13.45181069590123,0
14921,6.64066598545914,1
1933,3.7419214066722652,1
10802,0.9026194740938623,3
9314,5.6274877182596175,1
28342,10.386516254277005,3
23820,6.5739473055535225,3
21004,4.405099270728664,0
136,10.514437668084888,3
28470,2.84693682703078,3
28749,5.544814099094178,2
13893,6.938045516942154,3
10662,6.229318555254378,3
27225,4.691059154726274,3
