,R,Q
8188,1.2432661716849234,3
8890,1.1641390782807708,2
1653,8.407299719219981,2
9781,1.2926332876476296,3
7773,2.978539825056043,0
12356,7.026514773208339,1
6564,3.2151470399614737,2
9695,8.208867958761715,2
7291,13.875369804561377,2
9466,3.1599775039379066,1
10293,3.1018416014008867,2
15091,16.24405439830632,0
7087,6.304990659880374,2
11997,6.653045487833211,2
12682,7.875726866852915,2
5232,11.523287469349771,0
10443,2.445246896734722,2
17688,2.837729086776854,3
6709,2.619186605329503,1
2278,4.486828400338619,0
2464,6.798399237143878,2
7705,5.33566332619019,3
15942,7.841584293003909,1
1305,6.814060319248867,2
17716,21.00089490740129,2
16888,5.400323246087045,1
9006,11.350761036571313,3
17912,2.1602395320355887,1
2467,9.043239294353787,3
4177,1.302876397538066,2
5525,9.946043810370842,3
16258,1.848318504676699,1
15439,14.759813110567336,1
5509,1.1935212787440779,3
6000,11.374764139432383,1
14238,5.5326022624402205,0
6549,4.692573940325208,2
14602,4.5517654605154005,1
5238,3.593777126457848,2
4626,11.005276046802715,2
7771,2.3821727565799966,2
17330,7.042173095929539,0
2738,11.593069736787033,1
1954,8.117455860743137,1
3631,18.739349865776397,2
13273,0.9253023890348423,2
13467,4.935268099179004,2
5410,5.627398917625443,3
5319,11.948287810689717,0
704,2.5714772688645557,2
3065,14.657020207730703,1
17739,13.623094451000808,2
3935,5.089924782776352,0
14074,13.630087053472465,1
12000,2.0717208854062825,3
7521,5.063030910127868,2
11055,11.321409465609086,2
6050,10.745191717551563,1
12679,5.769087027642033,1
14462,10.163415986398553,2
5303,5.751112788135261,1
551,2.8112168732500056,2
2109,8.843478681351597,2
16675,1.787499704855747,0
3632,3.3923664711387014,1
12708,1.5794177613320384,2
5942,3.8740680683123667,2
1677,3.6411664062967066,3
13619,5.637869439550626,3
14809,12.1750098195728,2
5447,10.834403194834298,3
4519,3.1855573282167784,2
15359,3.5845737078535773,1
3402,5.576313819549526,1
17949,12.363896077865984,2
8246,2.825694207031847,2
9376,10.949188627707207,3
17894,10.20604983737971,0
17296,5.1263746533977,1
4401,6.366199073539027,3
9471,14.503646066893825,2
16632,3.320773459253769,2
9424,4.334917587773852,3
3594,4.065702660620859,1
9241,0.2137153610479482,1
1289,15.673550777221587,1
3403,9.191927537373777,1
639,4.780146820799024,0
17771,11.77956240827071,0
549,5.800397010074153,1
9502,3.4462610877942037,2
3140,5.728437016672228,3
17772,3.934677632973294,2
652,4.359203381022559,1
10634,1.0353062693545474,2
12969,5.063322223883324,2
4779,1.7876878390386364,2
8704,7.101541924629855,1
1459,5.331736734120722,1
11005,6.961410571157357,3
3431,5.503575555258742,1
10390,9.974854377420673,2
4186,2.607630240665812,1
134,0.6944529572138106,2
9115,5.350967520427633,2
7926,1.834971575261978,2
7885,9.782836605263903,1
12831,1.626637938363364,1
3788,5.087019502946395,2
4083,3.6821380457396797,2
2289,1.1227747296495187,3
9937,7.740218435431547,1
13760,1.8170014348082888,1
16859,15.692947524634036,3
6348,4.805821356285804,3
13772,1.873369536326504,0
14105,10.414576573807672,1
11028,18.038652115873532,1
8339,4.772667165189268,2
547,7.925198035643792,1
15224,1.1757663158462357,2
122,5.228846626557877,2
11280,12.129098586060566,2
3664,13.020508170086941,1
3778,6.6487773866385655,1
8883,1.114997137441725,1
10572,1.7890589632441147,1
9163,8.547342748521901,1
5166,11.381813770675842,2
7541,1.1465813112073002,1
8514,6.788218957560455,2
7407,5.578920211428111,2
1950,0.7320728891195454,2
8856,8.931517909032594,3
8160,14.859765362097042,1
613,7.0844824187405315,2
14814,8.010957476488027,2
5205,2.4970043382706884,1
6009,12.44010335086068,3
5113,8.241576684323682,2
11751,2.7306873323879794,2
6895,1.8013407075053949,1
1957,12.988037461510025,2
11379,5.718123311872956,2
8181,6.568800347389976,1
3322,6.029681078715349,1
147,3.376897067322071,1
6886,12.983199155399479,2
15558,12.707954774072991,0
3503,3.467549259936403,2
16122,10.540248745233889,2
8728,8.774381862691204,1
13545,5.640271129424825,2
14167,10.403836413753167,1
8060,4.86323865828158,1
5567,5.498981250073321,1
6271,4.956751095996258,0
13122,21.17448441778151,1
17546,9.509199304444424,1
3773,3.0245983597536545,0
14017,5.282219014283861,0
17355,2.6994075730386378,0
4073,3.8730064757277827,3
1311,7.7905663856429515,1
9176,2.275876754334134,2
17862,8.066073888958151,2
13426,1.591239395104356,2
7366,15.106372098706984,3
3732,2.2113118107233767,2
4453,2.756248302795212,1
11391,3.2727591139292476,3
1188,5.665647070861125,1
17014,9.147080568892978,0
6033,13.597961700027987,2
14589,4.076767852627936,2
13163,1.967768376994044,1
3785,2.054635306690992,0
7732,11.510714428717552,1
7002,3.579140040565589,0
587,15.118882405705822,3
16061,8.095681845125426,2
15529,6.378308289135415,2
17745,5.931985862342604,2
1478,7.463394394907473,0
7183,5.554677552755345,0
5327,6.660279488114266,1
15521,9.600080214561325,1
14631,0.3692089379184781,2
3694,8.653057164587942,3
8099,6.381003889106388,2
2258,5.315481834335072,1
16762,5.676890893363488,2
12561,9.641991910589221,2
11067,1.4047624977588513,2
13070,1.235525385609948,0
4149,3.594783131625058,3
4868,7.6617130325561424,3
2967,1.1537675929448872,2
5297,10.053721226040158,2
12930,3.662551107209424,1
15409,6.884211641897833,2
1099,4.927890751828571,1
9863,4.202922801246624,1
4060,8.035873819584857,1
11779,3.3365551092568513,2
13279,5.940940568960472,2
11106,4.083987913507394,1
3539,7.218357520518911,2
1832,4.998785249586287,3
9661,1.4618397212939074,1
2522,1.5904454810962636,1
8639,11.675127318374535,2
3593,10.365285144470105,0
11982,9.210064080584335,2
9761,8.037276692098928,1
7912,9.683681333718994,2
1820,2.941557666511352,1
10569,0.6872395118676331,2
8630,11.543535611592525,1
16556,4.721270305691361,2
10429,6.333426961754487,2
16790,4.636673812328624,1
5538,3.957167311323764,0
12454,1.725695679883492,1
1881,19.96542567573401,1
6691,17.92719079811944,2
11093,8.297261085218668,1
8194,4.748632082123598,1
14904,5.694599644070113,1
9114,0.6554170497872982,1
9489,0.7121422809977734,1
10927,1.4984806758551277,2
7414,7.919420860521822,2
11228,3.2204685254068752,3
5922,6.659229254223032,1
6442,5.0901691681036265,2
11644,0.9065795471705097,1
5671,2.8637206004346236,2
11149,1.075111453943987,2
7969,2.518409051453432,2
4407,6.3763789398746455,2
1661,6.409145465404885,2
5058,6.675639570474608,2
4451,4.686503251891619,2
15279,2.9310386992940893,3
14126,3.5135488482576975,2
2904,0.9751015711689184,2
5156,12.717454005117583,0
4446,9.510275185447494,2
4928,5.978015146987915,1
3091,13.652782350031224,2
2368,3.5117276300338096,3
11042,10.26950259053464,2
17400,8.392430495531435,1
14791,6.477823736492422,2
9927,6.554901443111801,1
14611,2.478061566032697,1
4227,6.409833928201332,2
4055,3.2943301463090924,1
6096,4.223228216939568,3
5103,8.088204694437568,1
15468,2.0732888174740465,0
3630,11.837185161784845,1
14703,14.517832019038062,1
946,11.154633371940138,1
738,4.903696005096843,3
475,2.5768900122445477,1
3430,9.860373127720779,2
14237,3.6136372520909834,0
8753,7.5730660903375195,1
8002,9.616739546991363,1
3986,5.6483597879530345,2
8515,2.933078659194754,1
7091,8.420007444809,2
7543,6.37441385214694,2
3521,4.30714422281739,2
8025,6.626785325873106,2
5515,6.468143854275649,1
7964,4.736677168117486,3
9673,4.522267709676831,2
15940,5.055732557055639,2
6406,7.053961365427044,2
7137,3.996527608657588,2
10892,7.145543042411082,1
15477,3.703040399283753,1
6228,13.079440120555315,2
15974,6.378492761272581,1
12642,5.880713346777251,2
8404,3.943065279634232,2
13361,0.753227815281682,0
10223,5.938423247643515,1
3319,10.547713463614665,2
5354,3.9272666338200954,1
13435,2.9413905813527945,2
6714,2.8380250259959556,2
15951,3.460629214761695,0
13993,5.568099312505587,1
11664,9.478098400344233,0
10014,1.3751734741322965,1
11933,3.975363052140089,0
15835,1.2008785585906239,1
4315,4.70461448671577,0
2733,5.327719315256461,2
16196,10.452352222652172,1
1742,4.583525048784622,0
15827,5.0105297235345105,1
15935,2.978233947331364,1
3116,2.540216726462642,1
7263,5.400137926043792,2
70,4.2913793178918995,2
5532,1.0592046851955443,2
10353,3.053561095312501,0
9088,7.923501022135996,1
14208,13.504869946096477,3
4527,4.192916813143431,2
4645,5.635701795895459,2
7009,5.818816603481267,2
7064,3.5437579240659955,1
7533,3.1607365471532747,1
17647,0.7488036053785996,1
8930,4.564060233757268,3
363,10.547789724320381,1
11530,12.340760250244951,2
13352,4.2104759601853345,2
10831,3.2892774694996407,1
12082,15.903934664781985,3
3628,8.269716667397057,0
4071,3.884142536867002,0
12337,3.6882831539243845,1
9046,5.823598367680768,2
15278,1.669080377141302,1
16246,14.625848517015832,0
10189,2.312797422779861,1
2349,5.961475020581146,1
2742,7.212519543317491,2
10652,4.232987326051874,1
1731,12.040870919165418,2
16989,5.855920580412133,3
405,7.733469079278929,1
615,1.4952986526066911,2
17308,4.24372706150994,1
9817,2.5027033396921965,1
15073,3.1021153378690807,1
15691,4.7414046514314165,3
16439,4.6902609218765745,1
11781,2.954420786062787,1
13079,6.4369862402445825,2
11624,9.286594621196569,1
17029,7.312456081592897,2
11690,8.815647653613166,1
15621,20.590595942191783,3
10383,3.3271223436542012,2
9048,11.734860200123343,1
2915,1.5305983663781548,1
3223,1.828849052647735,2
13230,4.9567092835103645,0
1754,1.4369442826099856,1
12744,1.0989879911998854,2
69,21.89399336634861,2
16752,5.449856554875227,1
16490,10.630922904378943,2
1183,8.32919393506516,3
12651,5.558608574031743,1
14371,6.264780945394449,3
1304,8.224284756560051,2
11353,2.811643143463206,1
3970,6.9539362997051715,0
11753,2.466988823724845,2
13720,2.7086657497771633,1
12111,3.7001339830719453,3
3066,3.714635297155429,2
14190,9.256297234631479,3
2326,8.770300963341775,3
1663,0.6531866955986786,2
5904,0.5124739265422931,1
17085,0.5588925257931775,0
4615,5.3673933752722505,2
14897,0.498924260394219,0
135,3.3858891284083716,1
8738,2.673260565334722,2
880,9.26489372946173,1
16107,1.684104844149017,1
11983,5.681173480297526,3
6393,4.632835463729748,1
152,10.159429149599003,0
120,2.2986123882170917,2
16055,15.311556122279654,2
16459,0.5155958807842865,2
12189,6.300951297549245,3
3373,2.680459546339851,1
13069,5.823774676245187,0
12630,1.2846690141968766,1
16800,2.9289711968826317,0
7789,8.022803852512837,1
9154,7.473113740826996,1
6925,8.328520810734613,2
12985,10.446341726027244,2
13376,1.801211440052731,1
11377,4.756934676398816,2
11021,5.758577709501935,0
6953,3.4831235834224774,1
16806,1.44219044432117,2
1018,9.339848113034202,2
14024,8.613949570470627,1
17781,10.103712278482531,2
14539,12.57087995535558,1
13213,1.1430590768284508,1
11592,1.7472201882283225,2
4851,2.337991078909722,2
13064,11.87952131724494,2
16803,15.431765184754768,1
15415,9.066568238237188,2
16608,18.457363120584215,2
3620,10.951905856015138,2
6034,4.113116714494781,0
9568,2.715093411217525,3
13266,1.383216105801703,3
4799,3.8329908951405773,1
3582,0.5408020758151539,3
12954,5.810537167091937,0
2578,7.100224822255026,3
17712,5.210535434016064,0
4287,5.234767085382645,0
2897,4.948648179379204,2
17755,6.969359749841047,2
9628,1.1694699376655298,1
1477,5.695496377752983,2
1163,12.998770188437927,1
138,8.120937865047669,2
17026,17.69255268459431,2
4248,2.680377164005355,2
9459,4.424966922198929,3
10592,7.96790191518203,1
9195,8.85986616072143,0
11747,2.806012266543406,2
2274,3.6910659840083864,1
14001,13.686494217145576,2
2268,9.277436962026297,3
7076,3.829679011805387,1
5777,20.04737967419845,1
15453,2.434121711404727,2
3469,5.334568389449695,1
15670,1.8873827883892642,1
2631,6.6405004969848935,1
17604,3.390607506217975,1
14723,3.7396459044560704,1
9872,1.0546069217935656,2
14211,9.956195565971901,3
13784,5.630178628065272,1
11523,3.44581681290973,2
3317,2.4082002068531847,2
5412,1.703275974630377,1
13605,13.33961685061527,2
8990,5.899518873744467,1
14742,11.434527222053333,1
2952,1.928353609864525,2
1006,5.458856072952475,1
4623,8.103607825029378,3
13177,4.737343054863842,2
4020,10.427402493713444,2
2604,21.12701639487797,1
5693,3.0148266064418276,2
6639,3.756701203286707,2
11061,5.276832379138136,1
3356,13.715794659599736,2
3635,6.048508942830336,1
15647,7.800576974389003,1
4280,3.9573725595140745,3
13337,2.0778224014599864,2
11503,7.493213347169425,1
2538,7.425698703905933,3
12245,4.2730685192768245,2
3904,4.244658090394441,1
10747,3.679598073884443,2
10077,4.054083447678683,2
10884,8.372943518451525,1
16050,2.2402393210757534,1
6133,2.1514925503731073,2
12386,3.786252401383371,1
9961,5.027283512071065,0
4337,1.431982362058152,3
8,5.996880792193941,1
16117,7.415968500760938,1
12464,7.824581327596503,0
12131,15.40289958077192,2
560,6.835432483611134,2
4206,2.369596540171989,1
3823,6.86837954084984,1
253,14.331771895135635,2
12322,1.7318553845225257,2
9620,5.611760335024869,0
8307,2.7511618875525525,1
15531,9.37143227504363,1
14601,1.0254898800678711,2
10320,5.710721599600836,1
12433,6.107382376372367,2
6893,2.9449136644428737,1
8840,7.690303529912575,2
1859,1.7313011534968539,3
15788,7.432715767506538,1
1338,3.1675147119637437,0
5555,4.880379402596614,1
2384,3.80652417809301,1
16499,4.92160310289263,0
4225,4.984242551844426,3
3097,6.99667412462084,0
16540,12.3334745940506,2
9187,3.6030074099096323,0
1200,11.787586270132834,2
10677,2.8101649987948756,2
10420,9.743436669585247,2
1529,13.901663169598473,0
828,14.656875219028528,2
6675,15.853266354851726,2
13131,0.5439469307448241,3
1444,0.3700582302876218,2
3869,8.310485239500796,2
17204,2.534101322644113,0
2198,12.351482982225242,2
13769,16.02413458226603,1
5585,0.5127100944523632,2
14183,2.7649279532469566,2
13094,13.282009043625267,0
16947,5.514945314622569,2
10671,6.5208142111243985,2
6805,3.8799710623796937,2
1698,1.1291404335563955,3
10435,4.938446820373565,2
1302,7.200537481936017,1
2183,2.4148894376016363,2
4092,4.100098114674276,2
14172,15.285845444519513,2
3531,4.985281120341174,1
2004,1.3449858282632186,2
8964,8.026807503783015,2
7041,25.85254266434616,1
16527,6.250911791836395,2
8807,1.7662383960751573,3
10525,4.8071289774013835,3
11281,2.5683297231243807,3
16095,9.118191901696376,1
15275,3.6489675054461235,2
11025,4.725181798134074,0
17880,8.819861497540371,2
3585,6.725399643322643,2
17017,5.262235323935608,1
9611,8.578330210075254,1
16925,7.278889421161513,1
5342,5.025405751706778,1
1877,4.718941478001105,2
17796,1.2850653328778132,2
10949,3.475827315282886,2
17125,7.1613324717321,1
15292,0.9794101339862837,2
6353,8.020353555673504,3
10308,16.363750512487087,0
11962,0.669995387763361,1
606,11.0560650325405,2
6239,3.241641346923705,2
11382,2.0444361699140448,2
2662,2.3878327600241342,2
4678,11.296279853707707,2
17298,9.036239726522663,0
15517,4.5340017834472945,1
6005,3.0945555702249115,2
16193,1.6770551531819606,0
13421,31.659895324299438,1
3839,1.201730867959279,3
3687,2.697754784231205,2
17541,5.239860017663646,2
11757,5.383758701895996,2
1765,15.960726496715232,1
13075,9.133576455464413,1
17534,8.797673892508305,2
1745,3.6842797966036067,0
15560,6.257441612814101,1
13201,13.72730986108887,1
12286,1.8108559408702058,2
11248,3.238110430197546,0
6013,0.6103170512591302,0
8828,1.4825594067180252,1
17436,4.032566010644878,1
4694,1.9253003962774653,1
17448,10.774302086265845,2
2732,1.3015457250149225,3
2362,6.54627665944938,3
10952,3.916970706995854,1
4976,5.887063108603552,3
9307,1.8746505894677497,1
9788,3.873367695242033,2
5730,7.093310077163179,0
11101,5.495752015784835,1
11200,6.208707400644203,2
6962,1.2883889668212665,2
12419,5.410932426574371,3
14265,1.3049342377862747,0
12516,5.021509346405432,1
3305,5.160181604507018,2
17417,11.343877279697734,3
1900,9.294090330436601,2
13205,5.0956669274547615,1
10339,9.592516919655083,2
11432,1.7902564559688892,1
4153,1.8837593685728629,0
1071,2.9603230827752505,1
1509,6.563342543095619,0
6784,8.431117697512247,0
12051,2.124275600213366,3
4498,9.228602301849355,2
17793,10.88481246505407,2
16582,3.2311844192284065,1
15436,10.555469548544137,1
4587,4.405305000347795,2
11223,12.124662465420917,3
12177,3.012027311392335,1
14636,10.599376051117734,3
5171,2.508003260379889,2
5519,6.869464132755369,2
14026,4.557963750367026,2
589,5.148635826323021,1
390,8.348182852981195,2
12799,9.941320413202831,0
10637,4.993506591661882,2
14195,13.504214254381361,1
17165,2.781182529365997,2
8658,4.1461237910134505,2
681,5.488770301191284,1
4327,1.2761366341656535,1
6905,2.5897942972876367,1
13902,5.747219035055613,1
13849,2.5111798645548777,2
6101,3.132895597071876,2
16513,14.330109399907638,0
6604,2.942299378416402,3
8848,6.208322340935672,1
2591,7.330877924182278,3
3959,4.375667298573608,1
10823,14.256883628689117,0
12757,4.472901333364964,1
12379,4.67245593615769,3
5306,3.931874037841853,0
9842,6.487123810981112,0
1783,2.0669037173465967,3
12763,6.959419196392385,3
12119,5.1134566078735135,2
1027,9.674476172213495,0
11671,8.148179957321576,3
9339,2.6255543242749297,0
14114,0.6191096053292985,3
11549,8.653205984172525,1
12173,4.43472938038203,3
2271,10.881485927884459,1
140,2.877134751088927,0
9429,5.976730219080975,1
6117,5.836302368821212,2
5281,6.751018549003254,0
1885,6.8857320896609275,3
3410,4.416169025840216,2
12066,1.818867987758554,3
10521,0.3032990843575729,2
10750,5.59789835613158,3
12366,5.886010534082914,2
1803,2.7177452301272793,0
7260,1.3076208853879385,1
9511,2.1768281279702606,1
3634,10.946503894977482,0
33,7.762856870123621,1
16805,1.642947832721099,2
15829,4.860663395601689,2
9895,2.781686101575009,1
7175,14.536341498372483,1
14412,1.4695612473367774,1
9683,1.298500861710767,1
6319,5.762226363973875,2
6779,13.751613335077813,1
13505,1.2666034014395993,0
8041,5.532701863483542,1
16518,2.062805114635328,1
5065,14.611606179961385,2
17841,1.0760116041906789,3
9445,9.059681206153595,2
2985,1.2842760185055984,1
525,3.462615222105402,1
4837,9.691319759904054,0
7136,5.686998525052469,1
11420,2.7595760261747597,1
9127,5.914489795647739,2
16111,1.3577500119971562,2
1209,1.0005139019164206,1
3880,5.127477957124332,2
12357,9.75571040935086,1
13409,2.318169572570115,2
5381,1.7721232334939585,0
12697,9.424082792356643,1
8398,1.4062435312672548,1
8974,3.366706977141814,1
15641,8.545252394257345,2
2601,7.663856785684265,2
101,6.775135046284247,3
9016,0.549123998252502,0
10673,1.6142358711576925,0
15340,6.098679257631966,0
5145,5.306546609136413,3
7709,5.329586478224637,2
11910,1.4402573557025111,2
10412,3.097525123810483,2
13156,3.462672257111049,2
17226,11.909438416989556,1
6023,8.593131034747081,1
4201,3.289156959654381,0
11879,14.88186152817547,1
4593,5.598644045449335,2
2462,1.7254192214268658,2
11427,5.1790298997062365,2
11972,8.862300369994156,2
4565,5.610666225940675,1
14994,6.692936430694079,3
4398,16.46691147657985,3
917,9.083375762956907,0
17860,9.854669326787068,3
3056,2.9855557542692055,2
6982,2.415182133491961,0
9027,6.334261020442594,2
7879,8.184026014766893,0
15574,6.002927973147127,1
10176,3.3224400105224907,1
7346,2.8244605344715157,1
182,8.926536697506663,1
10570,2.8688560244239487,0
9766,3.0019684342506716,0
17538,13.29237714819616,1
8843,8.075928051262746,0
5550,0.3612454898998592,1
10975,3.0900439807819198,2
8827,4.341035562321888,1
39,4.3148643473579655,2
5355,3.4140377685285923,1
16992,10.426753674194464,3
396,3.728232697728135,1
219,2.5780105000565063,2
7605,3.260554701351621,1
16423,2.953630363611638,2
2303,2.1137340528231627,1
290,4.29845679084738,0
3671,3.6142895914534297,2
9183,7.330209616995887,1
7373,25.03970823981124,2
5907,3.902122110091078,1
11518,15.904555926660453,2
7820,6.353751123179521,2
984,7.202653812316678,0
4789,1.680007861144139,1
9233,3.7858557616858914,1
16194,1.6990812221246006,3
16207,5.746825162179105,1
14122,2.9934649263522988,2
17919,1.6979668394508094,1
17228,11.438618505498555,1
17645,9.271240113731135,1
5629,10.271633033739722,1
7937,7.907863707679931,2
14807,6.996448970355079,1
7690,3.9034992285503622,1
12925,2.0281734025070612,1
12869,3.2102321558973963,0
16960,6.098764278419927,1
4578,16.659069153723948,2
3842,15.763960809042253,1
4554,1.8999966295474233,2
12536,5.933841955265103,1
11316,6.533360273220029,3
13532,1.978328878311176,1
17131,6.692797843581256,1
6300,5.941773404712263,1
2413,0.2912435960557827,2
4715,9.52418809401377,1
8560,5.899650020338084,3
7656,6.0041314354164275,1
15722,6.845074021308258,1
11403,1.5285393190654681,1
7059,1.7733213070848597,2
14766,3.8267555990185356,2
4576,8.771693909115347,1
14708,4.923169494439238,2
17140,0.4864738743621591,2
2320,5.440435734988684,1
6054,6.802623850200369,1
2167,5.919709031877078,1
11497,10.639178519165887,3
9984,4.223006865014712,2
15723,13.164088931631646,1
7832,1.326481292827316,0
17081,2.0171337581487316,2
13837,4.636294418712125,2
6288,1.298178546440153,2
10238,1.5841751926778853,1
17335,1.45163721977391,2
914,16.330283434970553,3
3153,7.76864559517486,1
10400,1.6396255626403815,1
1040,4.0927517359942485,2
13304,11.040391362054146,2
11099,7.0636289251496915,0
3850,1.9034334226955667,3
4322,6.52893531792609,2
4748,8.191875723587485,0
14606,2.2313131533240655,2
16804,10.36369760415001,2
5009,1.5898271654123692,3
10685,1.851921698646008,2
15221,2.6538332351598926,1
6053,6.673254960103046,1
11092,2.199900564009065,2
1112,10.395374916144007,2
7306,2.9932811078166726,1
857,16.167092940127294,2
15460,6.4364384303999636,2
592,0.9219426211063613,0
4057,6.281841669497703,0
13997,5.433126298053477,3
6261,2.5280228912580274,0
9629,8.339962305114117,2
5112,2.3934566222113274,3
14166,7.539541940862104,2
1431,23.568129439995182,1
15902,3.078153204820234,2
15376,4.700130309010457,2
2766,2.661358025494696,0
10600,4.998980695150154,1
11586,11.91256574564896,2
11959,4.024030760838155,2
14595,5.857504302886526,0
10396,10.016345350192339,2
7985,4.10460073218006,3
8022,2.22293472719132,0
9461,7.456296312717101,1
12391,3.3942037876940963,1
3100,1.5162500485555244,2
15837,9.390121610346075,3
4960,6.277406689529893,2
13453,8.703727536050819,0
1430,4.808067966958852,1
3434,5.047491171769401,2
3898,0.8517510918604488,2
7312,6.073790042839481,2
11451,10.959394709337623,1
4493,3.2897752888664127,2
6030,26.19516105758492,1
3650,0.881055174929703,0
15883,7.188765669011811,2
5203,2.1008544534149904,1
9955,2.9919711642622855,0
9271,6.7652487566864075,0
16361,4.444274776262649,2
5804,5.3278885438772745,2
13182,6.7884618482233545,1
376,23.05543792214368,3
99,8.709833715606784,1
9356,5.557951606696292,1
5288,4.85592360928435,0
10912,4.115851983691003,0
17873,9.212743487748332,1
5689,2.9176299942206954,3
5601,5.995099792312826,3
1361,6.0914814975144225,2
17644,1.7681783508446327,1
2403,7.658255569069932,1
13224,1.0934466821164959,1
14505,9.557974058492283,2
9660,6.780979605571057,1
744,5.222629076682995,1
790,7.3797452353532655,0
8636,2.908059969230289,2
7317,9.958994493272877,2
469,12.68556740158839,1
12615,9.923223986233769,1
13302,3.3477358707438736,2
12943,6.984896104287818,3
2747,3.9440846280509003,2
7036,4.4115543401563,3
2428,10.406606587067408,3
3053,2.6316851740357365,1
8648,2.7670184033182785,3
8386,5.269719686945543,1
10274,5.718175915054528,2
7612,8.268330588640808,2
2570,18.85097560662011,2
8854,3.17901055356234,1
12411,9.052467437974752,1
2293,2.62920875279098,2
11564,2.8709754125361444,3
9150,7.216463525689001,2
4403,11.29774995827475,3
701,3.0685732013224714,1
10552,7.0165704160781,1
1371,1.5751925405024578,2
16113,1.660211129129487,3
8909,3.665768273561784,0
8955,2.8352481442274464,3
5856,8.448048439871888,1
10305,1.1989860779577426,0
467,10.36594067267972,0
12626,2.297924120358383,2
6486,7.806187686332469,1
14364,0.9910400798062535,0
13217,4.337767304234273,2
3553,3.4019160761410197,1
6444,6.302176601152638,2
7532,0.5567323928914683,3
15445,6.579157070118545,2
9989,1.4831925361643368,1
4582,8.609579864072264,1
10607,1.6042155870281054,0
2442,0.38138306822503687,1
15452,7.279955879080745,1
17506,2.5174693753343815,1
17112,3.0832297431737334,1
16331,15.653119834689676,2
199,3.2823961878607353,1
2369,1.1733878278028238,2
11551,2.916213154484618,3
225,16.354790447940616,1
13016,9.608817151621366,0
4543,5.0778426926097096,2
2375,2.096599678896011,2
6304,7.654258423653033,1
6864,13.167820134441165,1
11583,13.256849810127086,2
13986,1.212107870653694,3
9867,19.2386754376563,2
2872,3.516794019796337,2
8154,5.939732660593674,1
8172,5.391019338861561,3
10107,3.866005107309793,2
5324,4.572851253288132,2
12837,1.1371230541171478,1
15041,12.006194903826259,3
13483,1.9569164569677984,0
10026,2.3889569021185655,3
12899,1.3321060552186061,3
13903,11.514506180650644,3
10509,1.2710434489407576,2
14546,2.6724054745051324,2
14368,5.143540999192563,2
12906,4.065637369472263,0
249,10.321572744769494,2
9025,3.672978533879329,1
16658,9.031233222468186,3
9892,4.3316262124842595,3
10630,5.093716101410166,2
16858,9.456794089349845,3
12983,7.486986548485811,1
14829,4.826809938879613,1
3088,11.021791909909396,1
13937,1.6307486909363154,1
6165,5.2550668242872955,1
3330,9.13982795015827,2
10860,5.4648236717468555,1
12534,0.7372462400668411,1
5273,3.6806110515554664,3
5793,1.38757622217364,1
16460,20.038858714472767,2
2156,3.1406268935521084,0
9862,9.154258817542072,3
6462,8.841991706677902,2
7869,4.446433901364506,3
6646,5.484174731426732,2
1492,6.327141147829955,1
16299,1.3052985755512483,1
7754,4.3145912776355875,2
10886,2.2277242162281263,1
12890,4.560729734046097,1
13852,9.025352361670059,1
14724,8.899733482414826,1
11750,3.5885167390971042,3
13975,10.164629846297174,2
10726,11.670201738451649,3
9011,2.88605780175393,0
13998,3.4957476033685584,1
17463,3.5583433386402983,3
2630,8.080051434681497,2
12573,4.12445296634303,1
98,2.0953852364111896,1
5347,6.975909985218208,1
2461,3.0732313633269044,2
2262,1.9736025854389831,2
11331,3.510084273935421,3
7547,3.950501193077947,1
1104,9.138959382027979,1
144,4.568662125824423,2
9669,6.4601605658757375,2
1076,10.590964761268513,1
11852,1.7962096136373749,2
6587,2.6359764791521063,2
117,1.1285991740595658,1
8810,8.406070398178716,1
8714,4.352091003469916,2
4101,1.1300596088951573,1
512,7.956762608146228,3
6432,6.075891255676856,2
3938,4.31875358743124,2
14853,3.2983186048305853,1
1928,3.8373978473963843,3
14168,5.296543085209774,2
16240,2.76285511845417,2
1764,9.317042283884383,1
12848,2.2888496609833893,0
2994,3.233977736667851,1
126,7.271742625127594,0
10756,8.098618925905315,3
5061,7.796098546761883,1
10024,1.2052374093639215,1
14851,7.998003341695064,2
8503,4.466667161652493,1
8315,6.6971399641828,3
9913,10.607184590664787,2
9631,5.948762559785621,3
4585,15.776802538847534,2
6919,2.7343308536536908,1
2332,6.364835911217615,1
7746,2.829794694791391,0
11020,10.634978375259099,2
5472,19.239783439616282,2
2848,20.00811045351463,2
1695,3.6187666934218683,1
5600,4.884339419342548,2
12255,3.2007522330146454,1
8950,0.2644817374834153,3
17889,5.681556561495579,2
17415,3.728321734638572,1
1452,11.741210922200212,1
5579,8.18998730003096,1
16181,4.874362567919464,1
2166,16.179043185151844,1
10332,5.580108173254965,3
5477,4.07632643542549,3
14464,20.4953603883952,2
11537,5.496539222452779,1
719,5.5691958917064746,1
2726,0.4093563570886632,2
4647,2.508156150524542,0
13144,12.193427102492087,2
10264,7.544657397754348,1
4325,2.3656060103961916,1
16639,7.76188582365695,1
8526,9.063829950115915,3
1057,5.024914612370242,0
12252,2.885203460925383,3
13906,9.964529786978954,3
9498,1.8750434781981902,2
1148,6.669850304109027,3
2083,11.938219936012715,3
834,2.2902373243742935,3
5249,6.913503944860333,1
10157,5.795434963531893,1
5091,6.637005256057137,2
937,9.013474273363114,3
