,R,Q
19365,2.3775150556366857,2
5612,10.537829702247262,1
6701,3.049938084724175,2
10314,0.014968653584073621,1
21980,4.5118611803412785,0
609,-8.203612247562882,3
28132,2.0171337581487316,2
19815,8.799571610231888,1
18494,-3.4970109910229468,3
29093,-8.189353039421531,0
10655,-1.6197510386979825,2
20994,-6.072928835886069,3
9028,11.001901161394946,1
16486,-8.299709991265573,2
3808,6.952351590209234,3
4837,-0.30868024009594563,0
22841,-6.302459210304994,1
6175,-7.511714830062699,2
9096,3.635693217491566,2
8497,4.783892682204057,2
12610,9.265924912092956,3
8024,1.2883889668212665,2
13115,3.159819952794892,1
23606,-8.769414269237053,1
7741,6.196934428949563,3
17673,2.72804179787991,2
13655,-1.1755895290380742,2
2960,5.677480939349969,2
5754,-7.36956245209342,0
4167,-5.78245967555848,1
8560,-4.933151512207623,2
23969,4.707238751983741,0
5417,7.2177718559989845,2
25322,0.9979691568656665,2
8679,13.875369804561377,2
25915,1.9080634895525037,1
15962,9.014486819542624,2
28358,-8.358227165498846,0
7335,12.476183863552357,0
9615,6.97755765340478,2
19181,-2.754420416159796,2
17581,-8.238854868732584,0
14938,-0.09904998118172159,0
10454,-3.813491711495436,0
10219,20.416251963626106,2
4464,10.989442688803756,1
19652,7.648101523400854,3
6447,-6.753740531225829,3
21683,-5.969056770659609,2
25084,-8.757399801710092,2
1120,-0.41883634728902663,1
24019,-6.713530411007184,1
14429,1.5957921993028386,2
17313,0.9512408664472077,3
8166,-9.333791600149913,1
19902,2.2289296445356364,1
4554,-8.100003370452576,2
26446,5.734870956128744,3
12534,0.7744763539785975,1
20192,4.387068384514812,2
4143,-5.898070254279411,2
27298,2.7392331332340945,1
22338,10.428942782975486,1
17119,1.3015638199479844,1
19525,2.8913640483116785,2
15641,3.4428764388885074,1
16392,1.8111591365852835,1
14785,-9.224243380932322,2
13820,2.477149244935662,1
11042,-4.83719039228092,3
20415,-6.035303989574932,1
15077,-7.895205910859314,1
14992,6.333426961754487,2
29115,1.3173717848378932,1
13698,5.472592743262778,1
18109,3.6213998072973848,1
14001,-4.615103164813832,3
466,-4.67449687603225,1
28450,-0.529407987471961,3
5115,6.676253316767122,1
22324,-6.574866606559684,2
5747,-3.7677295615066955,2
24940,2.123746719805057,1
5173,4.5507338584975745,2
23722,4.548054020556332,3
24632,-1.1012632269186184,2
19289,-4.779118584828611,3
17674,1.2574279147442873,1
10576,3.9277795716012744,2
16719,-6.77329222650568,2
3599,-7.40761938283215,1
13759,15.629833671917432,1
2493,-7.767537653173328,3
15774,2.1291696585452096,3
17592,-3.25750963633208,1
131,2.5643934322426087,0
24605,-3.754839724047817,1
27,3.9221443049504225,2
15780,3.3354125594564943,1
13025,9.059681206153595,2
24046,9.222097874920376,2
26951,5.146206675176479,2
11894,-5.688484725411568,1
27374,11.17617639726748,0
18504,2.874847259812655,0
10758,8.964744322868837,1
9272,-7.610665293726356,3
7294,9.405443787617585,1
10584,13.61505964983887,0
27523,-5.14066045980427,3
10659,8.011346067361943,1
12155,1.3586189094556331,2
5722,-7.739150488468919,1
737,4.964765368698588,0
16517,6.684082098469353,0
5995,-9.006991074642617,0
3221,-4.351894395691646,2
932,12.035967437765727,2
6744,6.879247920446687,2
14039,9.36735923643728,2
19969,-8.469668511652497,2
11440,3.957603336034224,1
29876,-2.421134077343794,1
11589,-2.850747138548252,2
3033,-4.672521759770337,3
10233,4.86323865828158,1
25749,-4.482192653171982,1
21197,2.9974617328522006,3
14908,3.3271223436542012,2
17131,15.904555926660453,2
13646,2.9736318020008534,3
4206,2.369596540171989,1
18368,4.588150007382298,1
12813,1.6692456904784874,2
15616,1.316126503637285,3
12723,2.6312335538378493,2
11011,-4.451520867974484,3
5281,-3.2489814509967463,0
17201,0.3689931167163145,1
28093,7.425455539202913,2
4413,3.883621180509481,3
511,12.490693922575968,1
16175,3.514476341782041,1
12738,-9.486000936568542,0
19610,4.472901333364964,1
26624,1.684928924449046,1
14145,9.494944955175114,2
8582,-7.717439503801389,2
24685,8.933206812902014,1
19134,2.4389355619303283,1
24411,4.490600464763306,2
614,5.303470527721318,1
18794,9.322310963032258,2
10088,2.928214516017226,2
24479,5.074989620751415,1
12412,-3.0907288686130876,1
539,-5.374354572681614,2
19233,-8.818883656416736,2
22275,-2.230143852162718,2
28370,-2.9336928308634604,2
997,-8.567925628115292,2
25698,21.78746748460395,0
22833,-6.53774351962665,1
6331,7.233282359200265,1
11500,4.5933338917580055,2
3963,-3.680610062486134,1
9914,4.3843828537099885,3
25081,9.600080214561325,1
25394,0.07929999771745244,2
14639,2.363729168192261,0
1911,-8.303454318241128,2
23071,6.122076722019993,1
11327,-5.271157980432765,0
25700,-1.7317253857783683,3
13890,3.3446404749359644,1
26375,4.622484520500171,3
18904,3.1321163841886674,0
21270,5.959213859543311,3
28414,6.42787918026468,1
23708,10.233661903188864,2
5279,1.1033037537795933,2
10748,2.180071944538028,2
27174,-3.048224659621855,1
2247,0.2937267604213112,2
28220,5.141528252548511,2
3976,1.5172811240676942,3
21355,-5.589101445339669,3
2411,9.925044267746468,2
20390,7.017325708529277,1
24652,3.484997388824143,0
15474,6.5208142111243985,2
25816,2.5693826016952532,2
14492,1.5608791963500983,1
15424,-4.972784954295798,2
27791,4.539257187125236,2
2626,-6.7983003731400435,2
17232,2.901250635217643,2
8920,7.71238713313627,2
17647,-4.977409584002708,3
9503,5.3169273350769775,1
29913,8.38112294975622,2
25209,1.8154641254850459,3
21227,-1.5276471573848944,1
19552,10.766210556514348,1
10181,4.2480679652620426,1
21442,2.3386678974964474,2
21263,-5.143602421171581,1
3187,-4.573185750442601,3
17770,3.708615003218001,1
10281,7.160200672854725,1
3304,2.5045917830643583,3
10575,3.238882946631934,1
7788,-5.569753343541008,1
16755,3.3040567464226385,2
1292,3.134429926914538,2
24720,-7.381856033512797,0
19326,9.923223986233769,1
22174,-6.158309780060311,2
18261,2.6371029291730856,1
13211,0.3909284225363774,1
8240,5.788807542253524,0
26412,2.406159560772064,1
11563,4.868297894065234,1
22146,-2.7519076930063306,2
12022,10.819843835770392,2
24021,2.310123855281342,2
29813,-3.4854631104362523,2
24225,3.0193360346929357,1
6692,-6.991301816984528,2
17785,-7.730141464386929,2
25696,4.015381022410802,0
22120,-0.025262818902355377,2
21008,-5.110535628248368,2
22501,-2.2781592226004896,1
4004,7.289147793146469,3
26720,-2.5240301833872083,1
20661,5.047382438953491,1
24792,-2.669994677481257,2
23515,3.4374067449767143,2
29155,5.1717368830038986,2
20327,4.895107233931125,1
15276,-3.0057266035786077,3
23694,-5.103757755574673,2
18153,-7.5157539530117665,2
1683,6.93810518842635,1
13780,0.7399662090025139,2
17080,-6.902285639263843,1
26648,-6.223461562994521,2
8792,1.4378926040837177,1
14967,2.624910968642652,2
14302,-8.74646444281111,1
16234,2.6409731792617643,0
12446,7.515121959019078,1
15650,-6.468969061230436,3
4577,1.2638672000516529,0
29768,2.536644048552729,1
20723,1.8209913491273029,3
3451,-2.813664813067069,2
6842,-8.070492502652982,1
8435,5.069070950098368,3
28573,-3.2563214143357175,2
23053,10.97609443392442,2
16073,6.40144581924482,0
12902,-8.59929196879482,1
18287,5.075523931868906,0
17746,1.0675265536590075,3
1446,5.863750786505095,1
11398,1.660896208806979,2
28226,2.482894171042383,1
8080,2.763717116199441,1
20818,2.6300972080777325,2
17078,6.2685378271196015,2
27443,12.755204120839146,1
13384,-1.7897643135747963,2
19300,1.7260946753082065,2
7901,3.7800617469338684,3
25978,-8.037000277606499,1
25641,2.803625456432133,2
2550,3.266533489449589,2
11818,-8.061971689857794,0
17325,5.616604717914559,2
14228,-7.36084904569012,0
13697,2.8404885386990153,1
27508,3.1173519686665245,2
29262,0.35990192827989276,2
1493,8.54106319736164,2
29069,10.553816185291343,1
1287,-5.676485610409235,2
11040,5.234787402734039,1
21513,2.6849499470547586,2
20210,5.95378243561909,2
8718,2.109802114564004,2
23529,11.434527222053333,1
1906,2.485457513833496,1
8193,-5.7368350250259965,3
8909,-2.4710272095004573,1
12792,-8.73752451817203,1
10056,-7.0247545937353815,2
6372,6.999163799944089,3
5535,11.182936382430462,1
8817,22.03618117048988,2
5288,4.85592360928435,0
11296,-8.052294085380566,3
327,-6.159374863653795,2
12558,-7.698874498473813,2
24910,-1.0157778979890537,2
22864,-1.9125834950183922,1
11375,3.7306798970735624,2
982,-4.018815439633986,2
4504,-7.463641131522006,3
5414,1.7087987491857708,1
6524,3.833690277206545,2
26435,-2.3626337856898383,3
15484,0.7274390270639426,1
24813,4.52694714817889,1
18119,6.708783320873698,0
29963,-4.6133371719602305,2
15196,-5.192026617918017,1
1023,-4.31794598165501,2
11450,4.050701930852936,2
10391,-5.073813363994415,2
19212,-9.540514242282313,2
7400,5.484174731426732,2
5030,-6.788665360413507,2
16003,-3.8264626514367404,1
10490,0.5988601079905251,2
2274,3.6910659840083864,1
4002,3.0609715159427093,1
23112,11.0404728435459,2
5906,1.8081245040390925,2
10759,-2.56834189720238,1
7390,18.43576285903808,0
9662,-6.996364509404455,1
15171,3.5755296110570676,2
20196,-0.29645672332525663,1
12982,3.4763569981648565,2
21468,1.1252331340962578,1
18024,-3.048771283791033,1
20439,6.787552736511103,1
23306,4.078994476445942,1
16625,-7.921491591500538,1
15639,12.594330749903168,2
18014,-7.904222480682327,1
9895,3.2017165058944084,2
8353,-2.6252677573237815,2
3448,12.140293373753872,2
13623,4.973846574510413,2
11431,6.125943102687449,0
12363,1.058226392818139,2
13682,1.1763801424014746,2
14650,-3.564728504300424,0
20349,8.994479534807637,1
14916,-8.106971340601667,2
5027,11.373410945882393,1
7122,-6.549999307476187,3
20262,-9.239052043673322,2
12873,-4.3539044286709725,2
21487,-6.69472712754388,3
15797,-0.106340277622472,2
828,14.656875219028528,2
21546,2.79712867032541,1
21675,6.590092684965651,2
5881,1.5693779276627162,2
18282,-8.068996106312222,1
4911,14.763512221150897,1
7533,-7.940225336454369,1
1585,-7.296926694434605,1
29906,9.325956608059132,2
2976,-7.758381844459859,3
25009,2.3470233491769203,3
11300,-2.803773662970051,2
26915,-7.752243400540453,1
27794,6.088375537599533,2
25166,8.239965360369995,2
11310,-9.40458025764432,1
18387,2.3379952857432516,0
25438,7.389210533634638,1
8846,-6.924777471868178,1
24715,1.614818664115126,1
23489,-8.00560957800609,0
11155,1.5420625491457138,2
16560,8.951448613573254,3
10906,1.4062435312672548,1
8449,2.574776718911778,2
24557,-7.37566340045789,0
8376,-7.327850605826932,1
23341,-1.8541571457894879,1
13772,2.3244672498332664,3
24898,-7.79937412598074,0
8005,13.177346947784546,0
1935,-4.799078603294046,3
11218,0.5639414698024716,1
28404,-4.057213490692947,2
24228,-9.31835827041963,0
22574,2.9485978697362363,0
632,10.637172535443991,1
10336,8.815678434958794,1
8047,-6.257452303001999,1
4990,-3.0161003108519804,2
20612,-1.1937220298488445,2
5460,5.662512047050562,2
10739,-6.015118560511508,1
10890,5.428871361064939,2
19142,4.313491261568698,1
13390,-7.93984603205203,2
8998,3.5073171497598503,1
12725,-6.266391726128667,2
20228,9.133576455464413,1
10750,25.41204800880888,2
22926,-8.661116566725408,1
18678,2.3746715020523563,1
25751,3.4757322774411037,3
23138,-3.4744077506681297,3
21496,-6.650356374500252,0
17876,-6.644149689612525,1
25310,-6.895683887204191,2
22882,5.387410434143613,1
22061,0.6587613176432949,1
21899,-4.712861550706107,2
28599,9.54069157584745,2
8680,5.990081563032309,2
3502,-1.8183697337136149,1
870,7.044170121651246,2
3570,-8.481149915357545,3
17231,2.8709754125361444,3
14646,2.1955636476859315,1
6789,-9.346031560359743,1
916,-4.732565477613636,1
29539,-3.67741661048443,1
23856,-7.257942621201884,0
29880,16.843823842980882,1
16587,3.2204685254068752,3
21073,-5.674792210803785,2
21212,-8.102646563613963,0
8962,-6.912865866320556,1
23080,-2.8702822205438974,2
3117,8.268638735738655,3
273,-6.7860403159071545,3
14243,6.393407811106854,3
12821,-2.709122998619577,2
158,14.361456438797886,1
14354,-1.1201754076427832,1
19263,7.499543305649437,1
18093,6.742570110775077,1
26106,2.5510324037166985,2
22713,0.2854053225935199,2
1051,-9.09656932310143,2
11018,-5.60043966564291,0
16895,-1.2849204481895207,2
2157,-5.486995021847011,2
22748,-8.748038908847791,1
1788,1.8936442187149085,1
9909,7.595932647598241,1
10719,4.983495477985677,2
2643,3.9073164059898633,1
11333,-4.677036240450878,1
17966,0.6741741968876535,1
26809,6.665761575508661,1
21170,2.630658683887317,0
23142,9.516407217953336,3
13693,-3.7186149948146197,1
25433,1.421369475549483,2
29503,-0.27800266728777245,1
5187,-2.509032834265348,2
19483,-4.823577707586059,3
13795,3.5914585411104465,1
25942,4.012720167573765,1
5986,2.8119828619547675,1
13246,-5.140033081351531,1
18356,-7.740940757023745,2
13636,3.4779776623299496,2
19463,-4.023722010119913,2
3813,3.708402580051317,3
8714,1.1540543177685585,3
5022,12.456327965010637,3
6747,8.04410446412717,3
9607,11.510714428717552,1
10055,2.702511061920665,3
16406,-7.130565221386045,2
26597,-6.830933515201592,1
8058,-2.660915150699031,2
1438,4.254340735601127,2
25656,-7.329759796852737,1
29283,-8.86129025957321,3
14485,-4.239592580506981,1
3037,-6.428927607609973,2
19875,3.0681830658225593,1
8338,14.651659529605592,3
11168,-9.182007466191193,3
20304,-5.122570944609108,1
5593,1.5204658845200925,3
16391,-1.3302194295588823,0
12139,-6.659920813885885,2
6973,3.661997183366839,1
12900,2.3272572860097434,2
11062,-7.444822075064504,2
6565,-2.6951994263142893,2
9474,1.2196623863872418,3
24661,-8.364633657672462,1
19360,-7.160037812982484,0
4975,2.241250995958204,0
20855,0.5877260646421055,2
16583,-6.195820909949673,2
22847,-8.831012017945605,1
7377,5.608821849314571,1
25589,1.5023349961090933,1
10791,5.131271192976891,1
21560,-6.459332551241676,2
11528,0.3999941123728874,1
5364,5.76378883264943,1
8258,0.8866296481508997,1
11980,3.6173494425468213,1
1795,10.323481973872141,2
17032,2.0795343270964057,1
25177,-5.377552503106212,3
25002,4.931138071859113,2
20287,10.56677191725992,1
21913,6.758100936750349,2
17672,-7.85851111776714,2
23363,4.2464270136538085,1
5,8.600118692892666,1
14603,-8.13643101857547,2
9030,-5.300221354832229,3
25874,7.135342593224252,3
25739,-4.479632854206946,2
28609,-8.392028277652798,1
12077,-7.526554258596903,1
14592,-4.752411849578167,3
29683,-8.26583268656119,1
9465,-7.4879995427524575,1
10422,5.939732660593674,1
8509,3.7579029858354343,2
13873,7.26479522570564,1
28938,7.338544578586456,2
23860,-9.76907548970049,2
11113,6.50006352942885,1
4834,-6.21533565231054,1
308,7.903471517542429,3
21692,1.510108190987669,3
24690,3.925146770591647,2
15850,-1.0200871010380617,3
23101,13.994176578098909,2
8674,6.824217416215774,2
27885,5.3075211102235755,1
19148,-5.629101235776949,2
5321,-4.457979466471343,3
18955,2.121402597515214,1
2281,2.6588972023330815,2
14695,-4.163678177962576,1
13417,2.750876020881819,2
10766,-4.67144981282776,2
3260,10.332372336078613,2
28280,-2.9484733892884947,2
11637,6.2031449285123195,1
16086,-7.490369039308366,2
25379,-8.142303647090888,1
18728,12.874254356237206,1
15174,4.557045863201517,2
17016,2.1817419279562165,0
14602,-5.194155697526878,3
4623,-1.8963921749706216,3
10524,5.834346036233351,1
1720,1.4777887036337471,2
16730,3.500772911322557,1
5306,3.931874037841853,0
2036,-4.275495437822249,2
13261,6.186860997294278,1
4680,3.446852347213478,1
16432,3.4287195116300726,0
9129,3.220224178086915,1
11321,2.2630033923471986,1
8327,4.782887722861039,1
22274,5.456991057067631,0
16868,-8.050903290103143,1
24793,-3.67472261644167,1
5543,6.6374608377405355,2
6971,5.284365843712053,1
11034,3.429383189742127,2
18426,-6.815721018317856,2
11400,2.669377426051394,2
1682,-4.7680582916657155,1
646,14.215609369151164,1
27767,3.4227670648858393,1
21756,-3.435375313657959,3
29577,11.77956240827071,0
22242,-3.1709326042532577,1
9580,2.463395354376197,0
25138,1.4364236676016149,2
17849,10.40604086000341,1
18239,2.700442560835369,2
6710,6.038826922056458,3
5234,4.032994647247255,1
8038,7.581929983672849,0
26465,-5.334802981869201,1
18247,2.092775228062645,2
21798,4.792632603918458,2
15446,3.652584408112227,1
3083,-6.314810457103652,2
26150,-3.9128131274671043,0
9735,7.632609814506321,2
14935,10.016345350192339,2
23480,-4.0484513159684665,3
23845,-8.572517753745188,1
28362,7.21250692292082,1
13763,21.29196096741497,2
11599,-8.63263064583952,1
6748,4.991417809130965,2
5054,-6.358705473142849,3
9417,4.492290681211838,2
22215,13.864827365039543,2
429,-8.708832522708086,2
5630,-6.084475341503493,3
28361,9.124962132536483,2
10685,-3.7818349634913293,1
12273,2.151321836668428,0
28323,4.506685935434062,3
10459,15.079771732337026,2
19901,-2.792843517768574,1
8568,-4.897285190814706,1
21061,-7.730404083521853,2
22617,2.947352702927692,1
10571,-6.001702762288065,1
3228,1.6500555024961976,3
5502,-4.296347441680078,0
24725,6.451628839819504,3
25158,2.365318918933493,2
2233,-1.4085321414744474,1
2800,4.167992511920321,1
19178,-6.128102866377558,2
16789,-9.259084698200619,1
21494,3.784192019514424,1
20645,13.876291168010194,1
16559,-8.898486446598728,2
13644,21.32216432315377,2
27874,-5.716272426511484,2
16348,-9.501392003510803,1
6156,3.3769289347370233,2
8960,-7.228614550389766,1
12896,9.200423185664192,0
15786,1.3246910340520213,3
19420,1.032573682371198,1
6389,10.563592420863149,3
9829,-5.108135975258771,0
14443,3.1588713237091497,2
28856,14.728641559053308,1
11520,3.2375014769759325,2
3327,3.0533984767082627,2
14249,0.9003260295714227,1
21231,4.39508102776996,0
13829,0.6302725074265324,0
3219,3.0262166467905995,1
29578,3.934677632973294,2
9467,-9.242527374651175,1
14716,1.2928597287846175,2
17093,0.5934268656289632,0
20905,5.140298927038488,1
21689,2.5521655631957674,2
2533,2.0740888680352976,3
711,-2.5109006735907453,1
10924,-8.192185602445889,0
22034,-5.132783127200873,3
15583,5.809574215286069,2
20087,7.453510692437284,1
22792,4.987654328251828,1
25132,-2.037973224956029,1
24183,7.680895707147949,3
27041,6.761496014092566,1
17848,6.3748591555578304,1
20335,3.3069795111772997,2
9005,-5.748798233507852,2
19270,5.664813998878557,2
7551,-4.627412060986211,1
14454,1.285852630191183,2
18343,5.054354513324309,2
29268,-4.5551410233181455,0
8325,4.592051477230744,2
26383,1.6990812221246006,3
1449,2.9507815437497875,2
21648,4.882442391571393,3
20649,-3.921210215202591,0
28265,13.59838714094996,2
5951,10.177651952244677,2
15012,-0.9181948815106011,0
10958,-7.324105123410405,0
14972,7.592319187352709,2
1999,-4.556133015143907,1
19551,-8.497722111583816,3
12680,-1.9325125504469192,3
8847,-8.18683261619934,2
18573,0.4371173551280636,1
27603,-1.5719059872925953,2
781,1.9260012135224667,1
24763,1.3615209052473713,2
20296,5.204067454399169,2
24392,6.536271772933935,2
25437,-0.4180329070238642,1
17264,5.225881738991431,1
14220,2.3889569021185655,3
27118,4.721270305691361,2
19607,-6.527197768600493,0
6137,0.6210772431782136,1
14807,5.580108173254965,3
20716,1.0910904556020948,1
14718,5.0242497893796365,0
18091,-5.338227155372625,1
19737,-7.253732758449545,1
6017,-0.3862605251945741,2
3587,9.703716566954855,2
17447,-6.053795249288762,3
13629,-3.8635279201828974,3
21095,-8.557848832999849,2
6706,0.3846906859488973,3
27844,-7.742654040338133,1
22571,-7.556227648862989,1
11275,4.482841215625839,2
27111,-4.220513991728557,2
25101,-5.273030919789157,2
736,5.1099412570345715,1
17740,12.626472733333655,0
19666,-7.934875810160648,1
1173,7.718858125844735,3
21840,-4.215325918413336,1
3506,4.463991919704701,1
21895,0.09364777201827934,2
29958,-8.14203892579101,1
15715,10.574509800968434,3
22740,-0.06818364651910969,1
22339,0.5810187798807505,1
11972,5.759865269742227,0
23819,3.9737297185629696,2
26313,3.4720864507984106,2
21443,5.7291015580077245,1
28705,4.0827428975217845,1
19501,0.4674638007272193,3
28619,1.6633917096247899,2
5618,5.568207269270949,2
1942,-7.491604057967619,0
24066,-6.559098129548074,1
2558,2.664575648096628,2
14787,3.494278186212436,2
2517,6.528649131376808,1
17111,0.8265899486551651,2
28790,4.53136260480378,2
7942,7.616968870136185,1
13273,2.715093411217525,3
20844,-1.4594133684567971,3
11330,-2.761350295127336,1
975,-0.34252721244171624,2
19963,11.103381657448832,2
15833,-6.763726110550377,2
10424,-7.590010665772705,2
13456,0.6202421641181899,0
27161,-6.04057505809101,1
2801,-8.317113460046992,1
14703,2.024564105426527,2
26333,-1.648988090638186,2
18060,1.0564093975501176,2
751,-4.40182860035764,2
22613,2.1151938561672234,2
6460,3.5684536081563607,2
6186,3.43815127476251,0
16946,-6.352016706395733,1
9578,-4.2660976996567905,3
19268,-3.8235934297777536,2
15300,-4.970746141962153,2
3949,-7.684829264091278,2
4222,-4.429440800864461,3
16256,4.7433627638446705,2
21047,1.679233650753528,3
25093,-4.858825079600143,1
25516,-7.054912266937997,0
995,4.857264047609462,3
4796,12.725184650523977,1
13617,-8.547804761873623,2
2290,3.2595154810896623,1
20668,2.0607443126804155,2
25339,3.1509710665603086,1
9548,5.145038256660204,2
8281,-7.058499656921162,2
3604,-5.284611517879345,3
14644,-7.323206303720812,1
21072,-5.965762002258277,2
14889,8.445908781002233,3
16888,-6.191014574145235,3
2783,19.13540902541381,1
12919,-9.01326956354888,3
24348,2.2384105008312964,1
23870,18.11564075300746,1
8143,9.33404291171323,0
26754,3.589764680666856,0
185,-4.918210512289127,1
28434,-1.3994760800706239,2
12930,6.686282623798518,3
1536,6.045993902639529,2
21257,8.369675829959196,2
557,3.4448421677035723,3
21794,12.848189193261673,2
20213,11.87952131724494,2
19107,-5.905570794610515,1
27036,22.773831384208357,2
9802,-7.541317212678327,0
13561,5.924436709957478,2
28956,19.647122029032296,2
17200,-5.305501991523469,3
15054,3.967430320367798,2
10768,-3.8108119244864085,1
13318,5.059971093178662,3
23786,-1.2430271086010265,3
20360,1.5410799494262486,1
8216,-7.371533052757836,1
15,5.442022624416497,1
17306,5.4144630800539275,2
24097,7.197597297515674,3
11362,-9.154536716538498,2
513,-5.619718790627368,3
27275,4.168344921970865,1
22040,1.212107870653694,3
18729,5.503694716495843,0
22762,-5.187575331285005,1
29164,-8.452798601403359,2
2531,8.96192417539702,1
520,18.92919720993099,2
12376,-7.445930788859554,1
8621,5.400137926043792,2
29468,10.257033016059768,3
12732,6.0981953624672816,3
3774,1.156545714191966,2
3109,0.7897771168130494,2
3183,-6.751781163970534,2
13850,-3.6060316777456674,2
26307,22.522937305339912,1
21201,16.826936546442553,2
1566,6.685502640910602,1
15097,7.83395634244727,2
28505,-2.416413214188019,1
29538,2.2086272099302384,1
4708,11.096307178299293,3
24185,1.1450127153597656,1
12461,-7.308257674247988,2
486,1.1634776348857052,1
18273,5.255437290143856,1
26360,-9.357742812762238,1
22752,1.1495236174159669,3
26552,-2.404899732496144,1
341,-6.631182266725046,1
589,-4.851364173676979,1
11022,-4.785382844371896,2
22452,-2.9240383313141383,0
5849,1.8418183529244445,1
9609,3.6416124212339085,2
24846,-0.16263843049303084,2
4707,5.3214373047797565,2
8740,-4.926848793100046,1
13906,1.0546069217935656,2
5276,-7.611881077325083,3
24667,0.4636785148537193,1
12377,2.4348213322448693,1
14206,-7.793908789081733,1
7667,-8.58365706612246,2
17058,4.34300687561222,1
17435,-7.820553216814657,3
17235,-5.452487230988667,2
9275,3.1874203317541445,2
18482,-4.790315441447744,2
21106,-6.807261463766592,1
9970,2.6176494142284845,0
1386,-6.677006805823282,1
27577,2.9289711968826317,0
13058,0.38785191515960793,3
3361,-5.154591385575369,1
8288,-6.602125934603023,0
20257,-7.340947620911978,1
10641,-4.949622619281607,0
13901,1.472130452699903,2
16323,5.08133269230372,3
11192,-4.184065148611787,1
23451,-6.207124101430281,1
15144,1.2710434489407576,2
8329,1.482905533080651,1
15477,-7.316836484147052,1
26096,11.576862443291194,3
2051,5.154339113460146,0
29870,-8.533321264642057,1
19577,0.9700995374714552,0
10937,0.7834261855889408,0
19130,-4.699753715178183,1
7240,-4.606683508673433,2
14489,3.3224400105224907,1
7609,17.190951694015205,1
10470,-0.9868259162585797,2
12781,-5.195137790669406,2
15139,0.34102058784923805,1
7771,-5.683755636656731,0
5125,0.8022725899173406,1
12183,5.496444290438063,1
9843,-4.888927801375501,0
8952,12.560936976122843,1
17620,-5.16090846509304,2
24307,5.295702348467801,1
20494,-1.9826254142262254,1
26206,-2.590501092110152,2
5961,2.952168407765689,1
2722,-6.700873866381558,1
5289,-9.595188650265088,1
1615,6.1206969287468524,2
26200,-0.01573462716630658,1
27002,4.806312597152199,1
24764,-3.112731539542829,1
7886,2.986559366704748,1
2966,4.298799380221186,0
23006,7.799396615051953,1
19700,4.288791009058372,1
11913,3.0251897932704543,1
7644,24.84444126147507,2
25571,-3.7301271060738106,2
20195,2.7828315613698478,2
18858,-7.08617413695047,1
20,8.910180282639418,1
4913,-8.14040446915321,1
13104,-5.557057035656712,3
18670,1.8108559408702058,2
8896,5.441850154236814,1
29650,-6.522182885436144,2
25549,29.91745030815872,1
18571,2.6833085470948106,2
4582,8.609579864072264,1
10862,2.5737729403502954,2
23444,-3.286289738216335,1
13298,7.334870317662231,0
21564,-7.693712060324834,1
28827,11.49473416903114,2
19972,5.015639618486329,2
28116,1.268726968993864,1
16108,-8.971316794000256,2
23188,-6.704185455939949,3
16362,-8.559995112765474,2
27173,4.341222021269743,1
28514,-1.4257652403755952,1
2556,-1.375609203399371,1
23323,-1.3679651234451615,1
24450,6.488278554930323,1
29815,-7.919818954953494,1
17684,2.1924172376269206,1
29977,0.6621137729038029,2
10948,-2.852197793200678,2
12192,12.96750606110064,2
6993,-2.423448509224457,1
12533,-5.331744551790481,1
21942,-2.9387978099929555,2
906,-6.047165015996156,0
15186,-2.491548038122051,1
1560,4.694289768390064,3
28392,-4.544727476880497,2
18167,-6.673211014216888,1
5669,-4.633078756260318,0
4069,-2.4390903433137083,1
20861,-3.0065627120619762,0
27247,7.039131225205638,3
22447,0.4347221804101231,1
1575,16.594618287717857,2
22135,1.5090194908363244,1
4022,-9.933257409898468,0
20786,-3.322372789753179,2
28960,-6.0390252806456886,1
23483,8.899733482414826,1
18799,-2.991355759648429,2
25880,5.50787338730276,1
24636,0.9794101339862837,2
917,-0.9166242370430933,0
25567,6.627648482481689,2
21561,-4.5490824510289025,2
20266,3.2464355634412208,0
13075,-0.9706635440231128,2
29537,-4.414454556356269,0
26795,-1.1324213702821453,3
4037,11.527351778229963,2
384,11.545319308803265,1
4715,9.52418809401377,1
20291,-8.861970057951151,0
13517,-3.1648009522459084,1
7237,11.563028928711688,1
11547,2.5772072271661646,2
11656,-4.753386831468541,2
28424,-3.5535575966696626,2
28201,-4.555401165530776,2
7677,6.575465342228721,1
10661,-6.8218908751097915,0
12396,5.282195322156943,2
15023,5.120443452946284,2
20154,6.280077417851519,1
23204,5.127389347422202,2
14110,5.027283512071065,0
19748,-8.148015509685004,2
7101,-8.36103644821273,3
16577,10.882398530914418,2
24157,3.056262322183537,1
2926,-5.765408630700962,2
10153,15.750306610052094,1
11466,-6.318550026463616,1
29171,12.166341651303776,2
19507,9.520363088148233,1
19147,15.7093849028507,3
15117,-4.477916697989641,2
1702,-4.1747341359110735,0
6648,-6.8295673506224635,1
3580,-3.7694945797485016,2
15108,-7.38273168107655,2
10923,11.15098274139564,2
23793,-4.204412131518891,2
27708,2.59177340128139,0
9488,3.814601104142004,2
21503,4.9070668763717045,0
10286,-9.049739195673522,2
20739,-0.6652506784517023,1
542,6.491203175735391,1
18103,-4.324449628339195,2
14797,4.696847513873835,1
624,-5.2722153382363395,1
12050,5.847590795641411,2
25356,12.504703466288467,1
27592,7.112077396891122,1
19670,3.963487920338295,1
